Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Veera Raghavuni Kota,15.106715,79.802074,28_515_shc_2025-26.5531,113.0,2.3,168.6,0.28,0.048650000244379,0.0599999986588954,0.0926799997687339,0.1103800013661384,0.1463833302259445,0.2319400012493133,0.2601499855518341,0.2590333223342895,0.2791999876499176,0.2932899892330169,0.2789714336395263,0.1865749955177307,0.4024038016796112,0.2778622806072235,0.2525861026119035,0.2564717785818732,1.076971173286438,30,0,0,180,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,290,344,366
Veera Raghavuni Kota,15.108,79.792,28_515_shc_2025-26.2068,176.0,68.4,140.5,0.42,0.0592000000178813,0.0795200020074844,0.1123000010848045,0.1298000067472458,0.169400006532669,0.2005166709423065,0.2201666682958603,0.2251666635274887,0.2429666668176651,0.2556142807006836,0.2567000091075897,0.2104000002145767,0.2686637043952942,0.1413364559412002,0.1693821286205916,0.1673164465281398,1.1400444507598877,30,7,278,201,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,309,334,356
Rallapadu,15.108434,79.713158,28_515_shc_2025-26.8415,38.0,65.3,70.2,0.47,0.0760999992489814,0.1193000003695488,0.1560000032186508,0.1896000057458877,0.2161999940872192,0.2418999969959259,0.2594000101089477,0.2682999968528747,0.2804000079631805,0.273499995470047,0.323199987411499,0.2824000120162964,0.1718715727329254,0.1075335443019867,0.1301988380037939,0.12323831959517,1.20462167263031,55,0,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,307,313,380
Jagamreddi Khandrika,15.108434,79.713158,28_515_shc_2025-26.8231,138.0,36.1,224.7,0.66,0.0760999992489814,0.1193000003695488,0.1560000032186508,0.1896000057458877,0.2161999940872192,0.2418999969959259,0.2594000101089477,0.2682999968528747,0.2804000079631805,0.273499995470047,0.323199987411499,0.2824000120162964,0.1718715727329254,0.1075335443019867,0.1301988380037939,0.12323831959517,1.20462167263031,55,0,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,307,313,380
Rallapadu,15.108434,79.713158,28_515_shc_2025-26.8418,88.0,29.2,372.2,0.15,0.0760999992489814,0.1193000003695488,0.1560000032186508,0.1896000057458877,0.2161999940872192,0.2418999969959259,0.2594000101089477,0.2682999968528747,0.2804000079631805,0.273499995470047,0.323199987411499,0.2824000120162964,0.1718715727329254,0.1075335443019867,0.1301988380037939,0.12323831959517,1.20462167263031,55,0,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,307,313,380
Jagamreddi Khandrika,15.108434,79.713158,28_515_shc_2025-26.8209,100.0,76.0,175.6,0.56,0.0760999992489814,0.1193000003695488,0.1560000032186508,0.1896000057458877,0.2161999940872192,0.2418999969959259,0.2594000101089477,0.2682999968528747,0.2804000079631805,0.273499995470047,0.323199987411499,0.2824000120162964,0.1718715727329254,0.1075335443019867,0.1301988380037939,0.12323831959517,1.20462167263031,55,0,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,307,313,380
Rallapadu,15.108434,79.713158,28_515_shc_2025-26.8409,63.0,21.5,224.7,0.66,0.0760999992489814,0.1193000003695488,0.1560000032186508,0.1896000057458877,0.2161999940872192,0.2418999969959259,0.2594000101089477,0.2682999968528747,0.2804000079631805,0.273499995470047,0.323199987411499,0.2824000120162964,0.1718715727329254,0.1075335443019867,0.1301988380037939,0.12323831959517,1.20462167263031,55,0,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,307,313,380
Veera Raghavuni Kota,15.109717,79.788493,28_515_shc_2025-26.10422,176.0,29.2,231.8,0.21,0.0496199987828731,0.0631249994039535,0.0985333323478698,0.1214666664600372,0.1551000028848648,0.2082999944686889,0.2267999947071075,0.2271666675806045,0.2412000000476837,0.2446999996900558,0.2351250052452087,0.1745000034570694,0.3031838536262512,0.1885245889425277,0.1782427003826387,0.1868298066091025,1.0350329875946045,36,2,64,174,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,325,317,358
Veera Raghavuni Kota,15.110272,79.799021,28_515_shc_2025-26.4937,100.0,30.7,470.6,0.32,0.0624333322048187,0.0781000033020973,0.1126666665077209,0.1288000047206878,0.1775500029325485,0.2188500016927719,0.2386749982833862,0.2427749931812286,0.2610333263874054,0.2559399902820587,0.2609499990940094,0.210999995470047,0.3067348301410675,0.1551775187253952,0.1992813608665981,0.1961534958005422,1.0748635530471802,31,2,64,174,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,292,345,362
Veera Raghavuni Kota,15.110272,79.799021,28_515_shc_2025-26.10313,213.0,20.0,161.5,0.51,0.0624333322048187,0.0781000033020973,0.1126666665077209,0.1288000047206878,0.1775500029325485,0.2188500016927719,0.2386749982833862,0.2427749931812286,0.2610333263874054,0.2559399902820587,0.2609499990940094,0.210999995470047,0.3067348301410675,0.1551775187253952,0.1992813608665981,0.1961534958005422,1.0748635530471802,31,2,64,174,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,292,345,362
Chaki Cherla,15.111631,80.041849,28_515_shc_2025-26.10463,301.0,6.5,49.2,0.63,0.0488599985837936,0.0728714317083358,0.1089999973773956,0.1130900010466575,0.1664333343505859,0.2827000021934509,0.3230499923229217,0.3343999981880188,0.3537499904632568,0.3397666811943054,0.3077999949455261,0.2205000072717666,0.4945585429668426,0.3353743851184845,0.3773004521565565,0.3503625325651802,0.9204545617103576,6,1,270,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,273,388,338
Vengalapuram,15.111875,79.716724,28_515_shc_2025-26.4586,25.0,1.5,147.5,0.36,0.0557000003755092,0.0654999986290931,0.0966499969363212,0.1107999980449676,0.1603499948978424,0.2445999979972839,0.2708500027656555,0.2728999853134155,0.3067499995231628,0.3003999888896942,0.2903000116348266,0.1991000026464462,0.422465443611145,0.2597807049751282,0.2801686699793527,0.2751499213325918,1.063759684562683,54,4,76,168,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,297,317,386
Vengalapuram,15.112,79.708,28_515_shc_2025-26.4507,63.0,75.3,182.6,0.21,0.0590999983251094,0.0820000022649765,0.1224000006914138,0.1741999983787536,0.2030999958515167,0.2305999994277954,0.2475000023841858,0.2558999955654144,0.2705000042915344,0.2669999897480011,0.36489999294281,0.2942999899387359,0.1899558156728744,0.1150326803326606,0.1211375343929849,0.1317600221244035,1.425947666168213,57,2,180,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,316,288,396
Veera Raghavuni Kota,15.112,79.788,28_515_shc_2025-26.9342,25.0,99.8,161.5,0.41,0.0614666678011417,0.0792599990963935,0.1122400015592575,0.1334249973297119,0.1727800071239471,0.2068333327770233,0.2196000069379806,0.222800001502037,0.2414000034332275,0.2477999925613403,0.250775009393692,0.2086749970912933,0.2508948147296905,0.1264472305774688,0.1563702929816867,0.1565739220898774,1.1255611181259155,35,1,314,183,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,324,313,363
Veera Raghavuni Kota,15.112,79.788,28_515_shc_2025-26.9290,13.0,68.4,147.5,0.47,0.0614666678011417,0.0792599990963935,0.1122400015592575,0.1334249973297119,0.1727800071239471,0.2068333327770233,0.2196000069379806,0.222800001502037,0.2414000034332275,0.2477999925613403,0.250775009393692,0.2086749970912933,0.2508948147296905,0.1264472305774688,0.1563702929816867,0.1565739220898774,1.1255611181259155,35,1,314,183,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,324,313,363
Baddepudi,15.112,79.922,28_515_shc_2025-26.599,351.0,2.9,35.1,0.29,0.0469000004231929,0.0557000003755092,0.0839333310723304,0.091399997472763,0.1402499973773956,0.210549995303154,0.2427249997854232,0.2533999979496002,0.2626000046730041,0.2860249876976013,0.2615833282470703,0.1871500015258789,0.4698376059532165,0.2874380946159363,0.2926194913863679,0.2876420478598207,1.0322941541671753,18,1,0,180,0.2035550903855708,303.64872574387937,302.86290095145245,0.0009291160381526,299,304,397
Chaki Cherla,15.112,80.028,28_515_shc_2025-26.7654,289.0,4.7,35.1,0.89,0.0560499988496303,0.079874999821186,0.1109749972820282,0.1272000074386596,0.1764666736125946,0.2628499865531921,0.3018749952316284,0.3097999989986419,0.3366666734218597,0.3262499868869781,0.2452999949455261,0.1684000045061111,0.4178489446640014,0.2741979658603668,0.3097146011764828,0.2923158862948216,0.7918011546134949,4,2,64,174,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,280,340,380
Chaki Cherla,15.112,80.028,28_515_shc_2025-26.11304,138.0,12.3,49.2,0.67,0.0560499988496303,0.079874999821186,0.1109749972820282,0.1272000074386596,0.1764666736125946,0.2628499865531921,0.3018749952316284,0.3097999989986419,0.3366666734218597,0.3262499868869781,0.2452999949455261,0.1684000045061111,0.4178489446640014,0.2741979658603668,0.3097146011764828,0.2923158862948216,0.7918011546134949,4,2,64,174,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,280,340,380
Jagamreddi Khandrika,15.114088,79.719399,28_515_shc_2025-26.4590,176.0,30.0,175.6,0.11,0.0456000007688999,0.0469999983906745,0.0752499997615814,0.0594500005245208,0.1243000030517578,0.261350005865097,0.3014000058174133,0.3178499937057495,0.33160001039505,0.3225499987602234,0.2341500073671341,0.1411499977111816,0.6848661303520203,0.4377473592758178,0.4886350581241793,0.4418100904148726,0.7366682887077332,50,3,314,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,312,304,385
Cheemalapenta,15.114088,79.719399,28_515_shc_2025-26.5472,138.0,42.24,147.5,0.41,0.0456000007688999,0.0469999983906745,0.0752499997615814,0.0594500005245208,0.1243000030517578,0.261350005865097,0.3014000058174133,0.3178499937057495,0.33160001039505,0.3225499987602234,0.2341500073671341,0.1411499977111816,0.6848661303520203,0.4377473592758178,0.4886350581241793,0.4418100904148726,0.7366682887077332,50,3,314,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,312,304,385
Jagamreddi Khandrika,15.114088,79.719399,28_515_shc_2025-26.1621,75.0,45.31,49.2,0.19,0.0456000007688999,0.0469999983906745,0.0752499997615814,0.0594500005245208,0.1243000030517578,0.261350005865097,0.3014000058174133,0.3178499937057495,0.33160001039505,0.3225499987602234,0.2341500073671341,0.1411499977111816,0.6848661303520203,0.4377473592758178,0.4886350581241793,0.4418100904148726,0.7366682887077332,50,3,314,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,312,304,385
Jagamreddi Khandrika,15.114088,79.719399,28_515_shc_2025-26.4533,63.0,82.9,287.9,0.28,0.0456000007688999,0.0469999983906745,0.0752499997615814,0.0594500005245208,0.1243000030517578,0.261350005865097,0.3014000058174133,0.3178499937057495,0.33160001039505,0.3225499987602234,0.2341500073671341,0.1411499977111816,0.6848661303520203,0.4377473592758178,0.4886350581241793,0.4418100904148726,0.7366682887077332,50,3,314,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,312,304,385
Veera Raghavuni Kota,15.114391,79.775228,28_515_shc_2025-26.10291,100.0,86.8,91.3,0.22,0.0538000017404556,0.0669500008225441,0.096450001001358,0.1093999966979026,0.1477999985218048,0.1908500045537948,0.2021500021219253,0.1996999979019165,0.2213499993085861,0.2161500006914138,0.2267500013113021,0.1759999990463256,0.2921384871006012,0.1493525207042694,0.1667312968790468,0.167408234717656,1.135453224182129,34,2,153,177,0.2006233951501679,303.5943680478815,302.8704778771651,0.0009143316481643,321,336,343
Vengalapuram,15.114702,79.70055,28_515_shc_2025-26.4570,188.0,14.6,154.5,0.38,0.0494999997317791,0.0692000016570091,0.101000003516674,0.1247999966144561,0.1737000048160553,0.2397000044584274,0.2664999961853027,0.2682999968528747,0.2903000116348266,0.2815999984741211,0.2942999899387359,0.2259999960660934,0.3650470674037933,0.2140271365642547,0.2394700014619421,0.2410144462345711,1.0969064235687256,64,1,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,323,280,397
Cheemalapenta,15.115114,79.721564,28_515_shc_2025-26.5529,38.0,122.9,63.2,0.25,0.0427500009536743,0.0555500015616416,0.089149996638298,0.1139499992132186,0.1563500016927719,0.2155999988317489,0.2372000068426132,0.2364999949932098,0.2565000057220459,0.2718999981880188,0.3111000061035156,0.2526000142097473,0.349693238735199,0.2040218710899353,0.2037643574937353,0.2161502674140381,1.3154335021972656,57,1,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,317,293,390
Cheemalapenta,15.115114,79.721564,28_515_shc_2025-26.1788,63.0,137.5,287.9,0.25,0.0427500009536743,0.0555500015616416,0.089149996638298,0.1139499992132186,0.1563500016927719,0.2155999988317489,0.2372000068426132,0.2364999949932098,0.2565000057220459,0.2718999981880188,0.3111000061035156,0.2526000142097473,0.349693238735199,0.2040218710899353,0.2037643574937353,0.2161502674140381,1.3154335021972656,57,1,0,180,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,317,293,390
Vengalapuram,15.116177,79.698258,28_515_shc_2025-26.2072,113.0,13.1,316.0,0.56,0.0533999986946582,0.0520999990403652,0.0798000022768974,0.0807000026106834,0.1334999948740005,0.244499996304512,0.2764999866485595,0.2921999990940094,0.3030999898910522,0.3027999997138977,0.2651999890804291,0.1759999990463256,0.5671761631965637,0.3727977573871612,0.3815898551801451,0.3634436866828148,0.9075974822044371,63,1,226,183,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,324,277,399
Chaki Cherla,15.116372,80.032199,28_515_shc_2025-26.731,201.0,15.9,56.2,0.51,0.0571625009179115,0.0768000036478042,0.1098999977111816,0.1184500008821487,0.1917999982833862,0.2772000133991241,0.3177500069141388,0.3307499885559082,0.3605250120162964,0.3565999865531921,0.3337500095367431,0.2174499928951263,0.4726179838180542,0.2659075558185577,0.36217542824443,0.335493031030444,1.0090703964233398,4,1,90,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,273,364,363
Pentrala,15.118,79.702,28_515_shc_2025-26.5257,176.0,20.7,161.5,0.51,0.0403999984264373,0.0562000013887882,0.0842000022530555,0.0737000033259391,0.1204999983310699,0.2225999981164932,0.2551000118255615,0.2624000012874603,0.2806000113487243,0.2772000133991241,0.2258999943733215,0.133200004696846,0.5614400506019592,0.37059286236763,0.3676642435687277,0.3385360547547896,0.8608993887901306,62,5,79,165,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,314,295,391
Bheemavaram,15.118,79.948,28_515_shc_2025-26.293,213.0,36.42,42.1,0.27,0.052816666662693,0.0720166638493537,0.1030555590987205,0.1513666659593582,0.1776666641235351,0.2130333334207534,0.2369333356618881,0.2518666684627533,0.2680166661739349,0.2637250125408172,0.3716333210468292,0.2795999944210052,0.2492353469133377,0.1727456301450729,0.1550981794782306,0.1669003988338654,1.4755160808563232,28,2,116,174,0.2035550903855708,303.64872574387937,302.86290095145245,0.0009291160381526,320,300,380
Bheemavaram,15.121267,79.944503,28_515_shc_2025-26.291,289.0,3.5,28.1,0.69,0.0388250015676021,0.0404799990355968,0.0768999978899955,0.0961500033736229,0.1636999994516372,0.2289000004529953,0.2487333267927169,0.2630499899387359,0.257999986410141,0.260366678237915,0.2901000082492828,0.2056999951601028,0.4646436274051666,0.2328060716390609,0.2715852258167306,0.2913756771372038,1.1028321981430054,29,1,90,177,0.2035550903855708,303.64872574387937,302.86290095145245,0.0009291160381526,321,312,368
Bheemavaram,15.125,79.945,28_515_shc_2025-26.10572,226.0,7.0,49.2,0.68,0.0365666672587394,0.0412444435060024,0.0642749965190887,0.0528461523354053,0.1233125030994415,0.2139250040054321,0.23989999294281,0.2679499983787536,0.2555750012397766,0.2761000096797943,0.2203799933195114,0.1401666700839996,0.6705312728881836,0.3696686923503876,0.4215429323855141,0.3931009773672621,0.8224668502807617,31,4,207,186,0.2035550903855708,303.64872574387937,302.86290095145245,0.0009291160381526,303,340,357
Bheemavaram,15.129115,79.95032,28_515_shc_2025-26.3092,314.0,5.9,49.2,0.18,0.0327583327889442,0.0495800003409385,0.0763500034809112,0.0726749971508979,0.122587502002716,0.2122000008821487,0.2341833263635635,0.2474499940872192,0.2579500079154968,0.2667714357376098,0.220660001039505,0.1367516666650772,0.5459586381912231,0.3374319970607757,0.3331204977370788,0.3196616347572866,0.8917357325553894,24,4,314,189,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,285,357,358
Bheemavaram,15.130206,79.95269,28_515_shc_2025-26.10577,263.0,135.0,42.1,0.23,0.0318499989807605,0.0498499982059001,0.0734750032424926,0.0790999978780746,0.1177499964833259,0.2096666693687439,0.241633340716362,0.213699996471405,0.2607499957084656,0.2590500116348266,0.2049999982118606,0.1266749948263168,0.4596994519233703,0.2894856035709381,0.2560054755511097,0.2546670021808737,0.9592887163162231,26,3,123,171,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,285,356,359
Bheemavaram,15.131673,79.970685,28_515_shc_2025-26.2924,50.0,5.9,28.1,0.17,0.048700001090765,0.0678799971938133,0.1072333306074142,0.122359998524189,0.1784999966621399,0.2522749900817871,0.286642849445343,0.2944999933242798,0.3185200095176697,0.2757285833358764,0.3228499889373779,0.2022999972105026,0.4129443764686584,0.2452431321144104,0.2832069713852102,0.2816242332480476,1.0962648391723633,21,5,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,286,356,358
Bheemavaram,15.132273,79.968947,28_515_shc_2025-26.782,138.0,59.3,49.2,0.18,0.0467708334326744,0.0642454549670219,0.0952285677194595,0.1268499940633773,0.1680333316326141,0.2229000031948089,0.2424950003623962,0.2365400046110153,0.2522333264350891,0.1967000067234039,0.2892749905586242,0.1925400048494339,0.3018520474433899,0.1693306714296341,0.1809112000367093,0.190568591336564,1.2229431867599487,17,1,134,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,283,355,362
